gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-1.005696023285925,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-1.2409180113122174,0.3318851958904337,-1.2026530232775414,-0.46390447005915153,-0.9563849147691331,-0.3318851958904337,-0.8583383712476703,-0.8876957859057464,-0.5240807509193244,-0.5240807509193244,1.5720525923295021,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,-0.7269705385112015,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,-0.7107810667284712,1.8387567643843508
0.9943362376363841,-0.44177295439277764,1.0317424524031547,1.5347862362384515,-0.10115743583158582,0.3318851958904337,-1.2026530232775414,0.08860132400959055,-0.1322085066988697,-0.3318851958904337,1.1650417055763358,-0.8876957859057464,-0.5240807509193244,-0.5240807509193244,1.5720525923295021,-0.5240807509193244,1.3595336141962153,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,1.5545469214496157,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,1.0317424524031547,-0.6515565336648191,0.14307697319997809,0.3318851958904337,0.8314950202966611,1.0111034906829266,0.5149619514401006,-0.3318851958904337,1.1650417055763358,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,-0.7269705385112015,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,1.2521631238002848,-0.5240807509193244,1.2479670258804818,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
-1.005696023285925,-0.44177295439277764,1.0317424524031547,1.5347862362384515,0.9164859351332638,0.3318851958904337,0.8314950202966611,0.1367174442137754,0.676710660244983,-0.3318851958904337,-0.8583383712476703,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,-0.7269705385112015,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,-0.8013032229713498,-0.5127821446857728,1.7736108266016,1.9091051844021834,-0.7107810667284712,-0.5438457219407257
-1.005696023285925,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-0.06045170099299184,0.3318851958904337,0.8314950202966611,0.6576988836659831,0.13702142880371965,-0.3318851958904337,1.1650417055763358,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,1.5720525923295021,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,1.9091051844021834,-0.7107810667284712,-0.5438457219407257
-1.005696023285925,2.2636062032690805,1.0317424524031547,1.5347862362384515,-0.1825689055087738,-3.0130901058031325,0.8314950202966611,-0.9633166142474143,-0.5829227765784898,3.0130901058031325,-0.8583383712476703,-0.8876957859057464,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,-0.7269705385112015,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,1.2521631238002848,-0.5240807509193244,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-0.6710377235719016,0.3318851958904337,-1.2026530232775414,-1.5257774676687466,-0.8669269901790279,-0.3318851958904337,-0.8583383712476703,-0.8876957859057464,1.908102898734278,1.908102898734278,-0.6361110339942113,1.908102898734278,-0.7355463591028758,1.908102898734278,-0.7269705385112015,1.908102898734278,-0.6432742467930781,1.908102898734278,-0.798617992330763,1.908102898734278,-0.8013032229713498,-0.5127821446857728,1.7736108266016,1.9091051844021834,-0.7107810667284712,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-1.0780950719578415,0.3318851958904337,-1.2026530232775414,-1.4859572302583868,-0.9531139378945502,-0.3318851958904337,-0.8583383712476703,-0.8876957859057464,1.908102898734278,1.908102898734278,-0.6361110339942113,1.908102898734278,-0.7355463591028758,1.908102898734278,-0.7269705385112015,1.908102898734278,-0.6432742467930781,1.908102898734278,-0.798617992330763,1.908102898734278,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,-0.7107810667284712,-0.5438457219407257
0.9943362376363841,2.2636062032690805,1.0317424524031547,-0.6515565336648191,-0.22327464034736777,0.3318851958904337,0.8314950202966611,0.695859944517578,-0.03565980673634629,-0.3318851958904337,1.1650417055763358,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,1.5720525923295021,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,-0.8013032229713498,1.9501459057487058,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,1.0386031396490458,0.3318851958904337,0.8314950202966611,-1.3150620447055927,-0.36308678716859677,-0.3318851958904337,1.1650417055763358,-0.8876957859057464,1.908102898734278,1.908102898734278,-0.6361110339942113,1.908102898734278,-0.7355463591028758,1.908102898734278,-0.7269705385112015,1.908102898734278,-0.6432742467930781,1.908102898734278,-0.798617992330763,1.908102898734278,-0.8013032229713498,-0.5127821446857728,1.7736108266016,1.9091051844021834,-0.7107810667284712,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,1.0317424524031547,1.5347862362384515,1.6084834273893616,0.3318851958904337,0.8314950202966611,1.326347036848275,2.384665504670697,-0.3318851958904337,1.1650417055763358,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,1.5720525923295021,-0.5240807509193244,1.3595336141962153,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,1.5545469214496157,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,1.2479670258804818,-0.5127821446857728,1.7736108266016,1.9091051844021834,-0.7107810667284712,-0.5438457219407257
-1.005696023285925,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-0.1825689055087738,-3.0130901058031325,0.8314950202966611,-0.9682941439237093,-0.5883012284863612,3.0130901058031325,-0.8583383712476703,-0.8876957859057464,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,1.5545469214496157,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,-0.7107810667284712,1.8387567643843508
0.9943362376363841,-0.44177295439277764,1.0317424524031547,1.5347862362384515,0.30589991255435406,0.3318851958904337,0.8314950202966611,0.667653943018573,0.462911708690864,-0.3318851958904337,-0.8583383712476703,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,1.2521631238002848,-0.5240807509193244,-0.8013032229713498,1.9501459057487058,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-1.2816237461508113,0.3318851958904337,-1.2026530232775414,-1.4743429943470319,-1.001410240740742,-0.3318851958904337,-0.8583383712476703,-0.8876957859057464,1.908102898734278,1.908102898734278,-0.6361110339942113,1.908102898734278,-0.7355463591028758,1.908102898734278,-0.7269705385112015,1.908102898734278,-0.6432742467930781,1.908102898734278,-0.798617992330763,1.908102898734278,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,-0.7107810667284712,1.8387567643843508
-1.005696023285925,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-1.1188008067964355,0.3318851958904337,0.8314950202966611,0.5000771105833088,-0.8292997796888584,-0.3318851958904337,-0.8583383712476703,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,-0.7269705385112015,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,1.2479670258804818,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
-1.005696023285925,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-1.2816237461508113,0.3318851958904337,0.8314950202966611,0.14169497389007057,-0.9800281502988372,-0.3318851958904337,-0.8583383712476703,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,-0.7269705385112015,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
-1.005696023285925,-0.44177295439277764,-0.9692341317067846,1.5347862362384515,-0.8338606629262776,0.3318851958904337,0.8314950202966611,1.3396204493183947,-0.4503274724007632,-0.3318851958904337,1.1650417055763358,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,1.3595336141962153,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,1.2521631238002848,-0.5240807509193244,1.2479670258804818,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-1.1188008067964355,0.3318851958904337,0.8314950202966611,1.034331962505636,-0.811342336176047,-0.3318851958904337,-0.8583383712476703,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,-0.7269705385112015,-0.5240807509193244,1.5545469214496157,-0.5240807509193244,1.2521631238002848,-0.5240807509193244,1.2479670258804818,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,1.0317424524031547,-0.6515565336648191,1.5677776925507676,0.3318851958904337,0.8314950202966611,0.7024966507526377,1.644085606254205,-0.3318851958904337,-0.8583383712476703,-0.8876957859057464,-0.5240807509193244,-0.5240807509193244,1.5720525923295021,-0.5240807509193244,1.3595336141962153,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,1.5545469214496157,-0.5240807509193244,1.2521631238002848,-0.5240807509193244,1.2479670258804818,-0.5127821446857728,1.7736108266016,-0.5238056070300494,-0.7107810667284712,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-1.2002122764736234,0.3318851958904337,0.8314950202966611,0.39886734049864436,-0.9101302283614394,-0.3318851958904337,1.1650417055763358,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,-0.7269705385112015,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
-1.005696023285925,-0.44177295439277764,1.0317424524031547,-0.6515565336648191,-0.10115743583158582,0.3318851958904337,-1.2026530232775414,-1.5025489958460367,-0.7224551860741241,-0.3318851958904337,-0.8583383712476703,-0.8876957859057464,1.908102898734278,1.908102898734278,-0.6361110339942113,1.908102898734278,-0.7355463591028758,1.908102898734278,-0.7269705385112015,1.908102898734278,-0.6432742467930781,1.908102898734278,-0.798617992330763,1.908102898734278,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,-0.7107810667284712,-0.5438457219407257
-1.005696023285925,-0.44177295439277764,1.0317424524031547,-0.6515565336648191,-0.30468611002455576,0.3318851958904337,0.8314950202966611,-1.4842980536996218,-0.787413713402252,-0.3318851958904337,-0.8583383712476703,-0.8876957859057464,1.908102898734278,1.908102898734278,-0.6361110339942113,1.908102898734278,-0.7355463591028758,1.908102898734278,-0.7269705385112015,1.908102898734278,-0.6432742467930781,1.908102898734278,-0.798617992330763,1.908102898734278,-0.8013032229713498,1.9501459057487058,-0.5638215469828244,-0.5238056070300494,-0.7107810667284712,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,1.0317424524031547,1.5347862362384515,0.7943687306174818,0.3318851958904337,-1.2026530232775414,-1.3399496930870676,-0.42600369805822663,-0.3318851958904337,1.1650417055763358,-0.8876957859057464,1.908102898734278,1.908102898734278,-0.6361110339942113,1.908102898734278,-0.7355463591028758,1.908102898734278,-0.7269705385112015,1.908102898734278,-0.6432742467930781,1.908102898734278,-0.798617992330763,1.908102898734278,-0.8013032229713498,-0.5127821446857728,1.7736108266016,-0.5238056070300494,-0.7107810667284712,1.8387567643843508
-1.005696023285925,2.2636062032690805,-0.9692341317067846,-0.6515565336648191,0.5501343215859179,0.3318851958904337,0.8314950202966611,1.495583045842304,1.1299056038617032,-0.3318851958904337,1.1650417055763358,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,1.5720525923295021,-0.5240807509193244,1.3595336141962153,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,1.2521631238002848,-0.5240807509193244,1.2479670258804818,1.9501459057487058,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-0.9559778674420595,0.3318851958904337,0.8314950202966611,0.18483356441796028,-0.7478985565280951,-0.3318851958904337,-0.8583383712476703,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,-0.7269705385112015,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
-1.005696023285925,-0.44177295439277764,1.0317424524031547,-0.6515565336648191,-0.5489205190561197,0.3318851958904337,0.8314950202966611,0.7273842991341125,-0.32354967742950963,-0.3318851958904337,1.1650417055763358,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,-0.7269705385112015,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,1.2521631238002848,-0.5240807509193244,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
-1.005696023285925,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-0.8338606629262776,0.3318851958904337,0.8314950202966611,-0.5153389433808665,-0.7418615186723211,-0.3318851958904337,-0.8583383712476703,-0.8876957859057464,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,1.3595336141962153,-0.5240807509193244,-0.7269705385112015,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
0.9943362376363841,2.2636062032690805,1.0317424524031547,-0.6515565336648191,0.5094285867473239,0.3318851958904337,0.8314950202966611,1.1206091435614158,0.9766746066496946,-0.3318851958904337,1.1650417055763358,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,1.3595336141962153,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,1.5545469214496157,-0.5240807509193244,1.2521631238002848,-0.5240807509193244,-0.8013032229713498,1.9501459057487058,-0.5638215469828244,-0.5238056070300494,-0.7107810667284712,-0.5438457219407257
-1.005696023285925,-0.44177295439277764,1.0317424524031547,1.5347862362384515,0.14307697319997809,0.3318851958904337,0.8314950202966611,1.313073624378155,0.6074932771204181,-0.3318851958904337,1.1650417055763358,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,1.5720525923295021,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,1.2521631238002848,-0.5240807509193244,1.2479670258804818,-0.5127821446857728,-0.5638215469828244,1.9091051844021834,-0.7107810667284712,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,0.22448844287716607,0.3318851958904337,0.8314950202966611,1.0011484313303363,0.610237385236679,-0.3318851958904337,1.1650417055763358,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,1.3595336141962153,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,1.2479670258804818,-0.5127821446857728,-0.5638215469828244,1.9091051844021834,-0.7107810667284712,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,1.0317424524031547,1.5347862362384515,-1.2816237461508113,0.3318851958904337,-1.2026530232775414,-1.5174815848749215,-1.0019810152289244,-0.3318851958904337,-0.8583383712476703,-0.8876957859057464,1.908102898734278,1.908102898734278,-0.6361110339942113,1.908102898734278,-0.7355463591028758,1.908102898734278,-0.7269705385112015,1.908102898734278,-0.6432742467930781,1.908102898734278,-0.798617992330763,1.908102898734278,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,-0.7107810667284712,1.8387567643843508
0.9943362376363841,-0.44177295439277764,1.0317424524031547,-0.6515565336648191,-0.9152721326034655,0.3318851958904337,0.8314950202966611,1.113972437326356,-0.5547792037381181,-0.3318851958904337,1.1650417055763358,1.1265120504989958,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,1.2521631238002848,-0.5240807509193244,1.2479670258804818,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,1.406902978722722,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,1.0317424524031547,1.5347862362384515,-0.7931549280876836,0.3318851958904337,-1.2026530232775414,-0.6679831867872458,-0.7648900739839826,-0.3318851958904337,-0.8583383712476703,-0.8876957859057464,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,-0.7269705385112015,-0.5240807509193244,-0.6432742467930781,-0.5240807509193244,-0.798617992330763,-0.5240807509193244,-0.8013032229713498,-0.5127821446857728,-0.5638215469828244,-0.5238056070300494,-0.7107810667284712,-0.5438457219407257
0.9943362376363841,-0.44177295439277764,-0.9692341317067846,-0.6515565336648191,-0.5896262538947137,0.3318851958904337,0.8314950202966611,0.5664441729339085,-0.384556689070222,-0.3318851958904337,1.1650417055763358,-0.8876957859057464,-0.5240807509193244,-0.5240807509193244,-0.6361110339942113,-0.5240807509193244,-0.7355463591028758,-0.5240807509193244,1.3755715631171914,-0.5240807509193244,1.5545469214496157,-0.5240807509193244,1.2521631238002848,-0.5240807509193244,1.2479670258804818,1.9501459057487058,-0.5638215469828244,1.9091051844021834,-0.7107810667284712,-0.5438457219407257
